Game,Nodes,Edges,Algorithm,Status,Time_ms,Peak_Memory_MB
Random_46,10000,25711,zlk,OK,4.374613,3.7343283
Random_46,10000,25711,pzlk,OK,5.124278,3.8596716
Random_46,10000,25711,si,OK,4563.061083,1528.3784
Random_46,10000,25711,ptl,OK,6.8232420000000005,2.8675146
Random_47,10000,25861,tl,OK,2.502752,2.8340445
Random_47,10000,25861,zlk,OK,3.150083,3.660842
Random_47,10000,25861,pzlk,OK,4.448113,3.7868414
Random_47,10000,25861,si,OK,4857.451052,1528.3785
Random_47,10000,25861,ptl,OK,6.3058380000000005,2.8676977
Random_48,10000,25894,tl,OK,2.574488,2.8336706
Random_48,10000,25894,zlk,OK,3.37401,3.288268
Random_48,10000,25894,pzlk,OK,4.0337749999999994,3.3759527
Random_48,10000,25894,si,OK,4969.554902000001,1528.2266
Random_48,10000,25894,ptl,OK,6.4036550000000005,2.8336477
Random_49,10000,25629,tl,OK,2.2968699999999997,2.949912
Random_49,10000,25629,zlk,OK,2.238099,3.7469244
Random_49,10000,25629,pzlk,OK,4.064674,3.8971548
Random_49,10000,25629,si,OK,4698.301471,1528.3789
Random_49,10000,25629,ptl,OK,6.7318109999999995,2.9588003
Random_50,10000,25795,tl,OK,2.582124,2.8321218
Random_50,10000,25795,zlk,OK,3.15314,3.895629
Random_50,10000,25795,pzlk,OK,4.365958,3.9679098
Random_50,10000,25795,si,OK,4097.0069029999995,1528.3779
Random_50,10000,25795,ptl,OK,6.341538,2.8321218
Random_51,10000,25922,tl,OK,2.350503,2.8311987
Random_51,10000,25922,zlk,OK,2.502382,3.709731
Random_51,10000,25922,pzlk,OK,4.352723,3.863082
Random_51,10000,25922,si,OK,4875.065268,1528.377
Random_51,10000,25922,ptl,OK,6.74148,2.8660498
Random_52,10000,26050,tl,OK,2.5704119999999997,2.8347769
Random_52,10000,26050,zlk,OK,2.5895580000000002,3.7357397
Random_52,10000,26050,pzlk,OK,4.433247000000001,3.8613195
Random_52,10000,26050,si,OK,4111.260867,1528.3798
Random_52,10000,26050,ptl,OK,6.299349,2.8689184
Random_53,10000,25795,tl,OK,1.951925,2.8323355
Random_53,10000,25795,zlk,OK,1.9925619999999997,3.2482977
Random_53,10000,25795,pzlk,OK,3.7722089999999997,3.372962
Random_53,10000,25795,si,OK,4936.772663,1528.378
Random_53,10000,25795,ptl,OK,5.417942,2.8672705
Random_54,10000,25681,tl,OK,3.33116,2.8329458
Random_54,10000,25681,zlk,OK,5.697334,4.2252493
Random_54,10000,25681,pzlk,OK,5.938421999999999,4.373023
Random_54,10000,25681,si,OK,4106.423613,1528.2258
Random_54,10000,25681,ptl,OK,7.063535,2.8675756
Random_55,10000,25971,tl,OK,3.288249,2.8337011
Random_55,10000,25971,zlk,OK,4.810997,4.545867
